resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 118736122, 'resource_state': 1}",Pberg - Weißensee : 6.45 + 3.55 = 10,10008.3,3963,4056,22.7,Run,Run,2.0,Apple Watch Series 6,16465852611,2025-11-15T13:39:12Z,2025-11-15T14:39:12Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,6,1,1,0,"{'id': 'a16465852611', 'summary_polyline': '_tw_I_b}pADmA}@}CQUDFWd@gBjAe@t@?h@Fd@AnDBbBQHAh@mBVeA\\w@Aa@L{@@[LURQE{@TgBBkA^o@Za@AeANq@XaAJSHGPk@EIKYJWCWRi@DULkB\\CG?i@M{@CgBUoCCkAMkAK{BAoCQaEKk@OUBc@IWCs@w@N@SZsB^uA`@iBNgA~@uDv@eFPs@HA?c@ZkAh@wCNc@[fASvAw@xDUr@eA|GUhAUp@Ip@y@hDSdAI~@@DdA[HGRY?IJEZBn@GNI`@@LMP}@BYCKJm@Ts@Ba@FK\\M?m@NoAf@qAX[Ns@RaCJ_@PgA?Kj@uBL{@r@iBRcB?c@AFMc@sC{@kAW{GuBAQ~@wDTsAjAkF`@yAt@cENg@D]JS|@iEsAqDWiAKQg@wAEYKMk@cBKg@g@eA?UPEBUpBMA]B[A{@WcAEa@_@cAg@iBcAkCq@cA[w@i@y@k@q@AKxAmD|@aCv@oCfAsCVcAtA_EDWR_@Hi@bAuDvA}CjAkDHo@Rm@D_@AMi@q@Ug@sA{@We@A_@bAoDl@eBRaATs@Hq@LSPiAfAkBd@_BRgA^}@He@T_@\\F^n@t@l@h@N`AzALFJV\\CVJJd@Zl@RYHFJKN[Km@?YI_@Fo@d@I`@HtACz@k@NWXO`@e@LBNKAl@h@`Ad@\\b@HF\\DJp@b@\\Hf@d@t@FBHHBr@?`@KZRZFPPd@LJd@HH~@VRRFC?JXNHb@h@@BNt@IZF^JFPLG^RlAL\\CZRPb@EQVKHhAP^XbBh@\\Rb@Av@Fv@DXGX?dBJ~@AVHz@?NFTHn@?VC?Iu@Qw@EcASqA?WYgBK_@QoBMe@GeAa@}BMUAO?HGHOBqAOg@OWYi@@Y]MBUUu@WKM]?YKGMPg@FiBOyAGMSNiAjCIHUAuAg@c@[_AFg@?o@YYSCOGJ{@i@[i@?OS?YSq@}@c@kDOYIaCD{AMgAAeA@sA@a@Ne@CK\\}@|@gAXQl@On@Dh@IVJn@Dx@p@T?PNN@dCrAfAbAR|ACd@B`@MbAa@`AEd@@ZC~@Q~AS^[Vo@z@y@pBIA[`@{@IMVc@AW\\IZ|@Zz@Dj@Ih@DVPNEHV\\Pb@@RKv@sBRWh@wA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.552886, 13.42268]","[52.550535, 13.461079]",2.525,4.72,True,166.2,177.0,False,True,53.7,45.7,17552312272,17552312272,1CBC024E-572C-42BD-AB2A-83A33DACFB8D-activity.fit,False,0,1,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",2.5 + x + 2.1,5013.4,1888,1951,17.6,Run,Run,,Apple Watch Series 6,16446697411,2025-11-13T14:51:38Z,2025-11-13T15:51:38Z,(GMT+01:00) Europe/Berlin,3600.0,,,,2,2,0,1,0,"{'id': 'a16446697411', 'summary_polyline': 'iio_Iw~|oACJIzA?j@E|@FTFFNBJDVDl@?f@D`AVPBTLR@FBXBVEN?HFFXHPLFNBL?d@Uv@GJGV?RD^DJCP@\\C\\IN@HFJVFl@?VBVPJXAH@HFNRR\\VXt@dALJZ~@NJTXH?LMPGZF|@?PEXJJH\\l@DT^bATV^z@HLLJ|@~ANPR^Vr@`@r@RNh@NPPRZPP`@r@Z\\Vf@X\\DJv@~@JRVXXj@DDLBN`@^XLBRA^Sf@@NLHLTRp@f@NILOh@_AL]NEJ?VHhAz@d@d@ZNvBZpBn@`@@HCTBPJ`@@TJ`@F^LNHTF^RLBLCPa@`@eARu@r@gBPs@Ta@Vs@Ts@`@y@Ti@Ux@[z@MTG^g@xAUh@_@fAe@bAOf@MN_@`AE?YKYA]Gc@U_@Gg@Ei@Is@@MBQ?{A[g@Ys@U[OSE]S{@w@k@o@MIGAON{@rAITKBMCy@k@[UQQOICBKPSFQBUCOG_@c@YSc@{@m@i@e@u@c@g@Wo@u@aAk@cAKKg@Wi@s@]k@QUq@sAIEk@}@OQS[QQs@iAa@sA[S]E]BSKI@KCUVEBI?_@][a@Ys@QWSQQ_@OSc@aAIq@QTUDIFG]IMM?SFI_AGG_@EI?aAVs@EG@e@@KBa@FONKDGECEKu@IMKCG?YPe@DSGYQa@SUEUCOB_AMQCM@QAYYI]?SNgC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.510926, 13.26417]","[52.511997, 13.264246]",2.655,4.62,True,173.6,185.0,False,True,64.9,55.9,17533004831,17533004831,47E68018-0A46-4B0C-8F7D-7728BD9173A3-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",3.05 + 1.95,5013.0,1806,1910,25.0,Run,Run,,Apple Watch Series 6,16424218780,2025-11-11T12:25:13Z,2025-11-11T13:25:13Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,3,0,1,0,"{'id': 'a16424218780', 'summary_polyline': 'mio_Ii||oAAn@GtADRRPX@f@CHD|@LN?l@JZNP?j@J^@FFHVJRHHJBJAhACZOZEzAKd@Bb@CNFDJFnAJz@@hAB\\?`AFpAA|CH|ADbCFz@@rBAj@F~AD~FJnCD^?xAL|ABpBXhHE~@?v@LpBBhAAj@N~BE~@BpA\\rI?zAHv@@v@CZBVi@h@g@TMX?PIZSN_@D}@`@_APc@Pe@H}@XUDs@Ra@PUBKJUBo@T{Al@c@HuAd@y@LOKEKWq@Ua@ECWHSAe@YIOSiAKyAI}AEg@A}@MmB?UQ_BQ?]LOCe@@UBOA[Dg@PSLeATWN_@HINRMPc@JMrAU[Lq@PGAi@a@MSEOSgBGwAOgBOyCQuBE{AKiAA_BI}@@a@Bi@Hc@LkA@iAPk@Ba@McBI{EQmC?}@E{@Aw@Iq@IeAGgBKu@Aa@?SBMDGNODQS_A[cDIkAAwBCy@Bm@I}BL}BKcCBs@BWN]R]FCn@Hn@CV@d@N`@Cf@@H@HJHDNBNLPF|@@h@DXLFEFBL?THh@JJ?NCb@Lx@BHGFM@e@Dg@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.511133, 13.263907]","[52.511487, 13.263713]",2.776,4.64,True,175.1,187.0,False,True,69.5,52.7,17510396758,17510396758,DE8CF913-7723-4DFD-9F04-456B8FFB65F1-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",3.75 + 1.25,5010.0,1910,2032,16.0,Run,Run,,Apple Watch Series 6,16363228494,2025-11-05T12:43:09Z,2025-11-05T13:43:09Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,3,0,1,0,"{'id': 'a16363228494', 'summary_polyline': 'oio_Ikw|oAJJdANVA`@H^ANHf@LLHV?\\FVC\\FLJDb@TRD@TG~@I\\D^Ah@O\\SJC`@?P@VCNDBHBpABb@L?DBn@?XV`@n@f@n@v@`Bb@f@HBNINCx@H`@C`@NLRRz@HRZ^R\\x@bAZh@b@d@x@vANNTj@b@`@d@ZZd@^^Xj@TXR^RP\\j@^\\Tf@XZ\\h@N`@p@d@NDL@NEf@WJ?JJPDV^^R^`@H?NIb@s@RYL]X?l@d@XLRZPPd@VZAXBb@ZH?r@Vp@NJDl@Ch@FTIV@RDLFH@FBXR`Ab@PLXD`@b@VHf@E`@KTIt@a@`AKNKHAx@GdA]NANDr@IRSADY`@g@N[HWJSBOC]LUB[Ls@HWH_@Bs@h@I?s@JOI[[OMGB]Ka@YQEe@W_@EMGa@Gc@@SEYD[C[K_AKkAs@WCU@]EiA_AQW_@U]]KEI?Sz@ING^S^QGMK_@U]c@m@e@KE]`@QJWD[Ke@m@Q_@k@o@i@w@g@m@OMUg@Yc@[]MU{@kAOKQGII@A\\TSI[_@KUi@}@]e@S_@OMYe@OMYc@Sa@KMGQg@m@k@wAIIMMKGs@CC@]KQFOLGAq@_@o@eAo@qAMKU[Qa@GSAUCyA@d@Ft@AHODOCUFICSkBEESBCEQWKi@GGUFw@?UHO?YDo@DWFW?SHS?QFUE]Lw@U', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.511428, 13.263296]","[52.51209, 13.261921]",2.623,4.04,True,171.6,181.0,False,True,65.0,55.9,17448901124,17448901124,B4EEB426-FA05-4D08-A7CB-47047B813786-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",5 + 3,8018.4,3077,3262,36.6,Run,Run,0.0,Apple Watch Series 6,16332791019,2025-11-02T13:44:02Z,2025-11-02T14:44:02Z,(GMT+01:00) Europe/Berlin,3600.0,,,,3,3,1,1,0,"{'id': 'a16332791019', 'summary_polyline': 'qio_Ikz|oAGnA@HNLj@Nf@AL@HD`ADd@NPHXBJD\\DZEJ@FBBHJh@JLp@Uv@@x@SP@NCX@LCPAl@DZ?FBDFDnAF^x@DRDDD`@n@`@z@RV^dAPVVVDBHARUDCLBHAX@LFd@AZHFBJNZdAj@jAZd@LJ`@b@LTn@z@Xd@v@|Aj@j@TJ`@VLZ`@b@L^VXL^RZTXb@^h@dA`@`@T^NLLX\\\\TBJEd@e@PIF@NFd@^Vf@f@`@DARYj@\\PXFDJLVJJ?TLF?DEPk@HIn@AZDR?p@Tb@Bf@L\\BTHT@XCj@Bf@LX@d@T`@HVPlA\\Tb@BBJ@NAJCH@`@Az@c@^Gj@[jAM|@APGPK`Ba@R?NDJCfA?t@S\\Wt@Sz@G|@@LCJ@NDvAnB^Xd@~@JPl@t@ZTpApBL\\JLZVTTR^FBj@z@d@f@NTF`@HfDHd@Ab@DnBAt@Bd@CdAFvBCjDDf@C~@@ZAdBHtBCpB?`IC`AB~ACfBBzACvBFhCF^Bf@VxAH|@Hb@?RYlADNTPHBBGAi@QiBIe@]oAO{@C}AEa@FkAMqDHw@?u@C}AJ_CCM@}AC]@s@Co@By@AaBEwAD}CGuEMcC@e@IqBCwA@qACaC@aCS_@e@e@KWAKGMuAqB_A}@e@y@i@o@Ua@y@eAUS_@c@KQ]a@e@u@OME?G?]L[Gm@Rm@DWH_@Xq@RM@m@CIBKAG@]GYBULg@Dc@Ta@NU?WCS?g@H}@ZQBo@`@OBSPMBq@BOGc@k@MAYQMCOQMA]U[Cg@OO?SB[Gq@?[IU?UCMCUU_@Ko@]u@SOAOJQXQh@i@MKGI?QKYYaAa@QUOKQUO]EEM?KIUa@GGE@CDKj@QZKFQ@MFGAs@m@OAOKSa@YWYk@Yc@w@aASe@e@g@}@sAQSWEMIi@g@GKWs@g@}@[i@YYSe@[US[k@cASYWo@G[KS]My@EME_@JYTG?SIY_@Q[Si@gAeBMMKOOUIUCUD_AAWG]FnAHn@ABw@DICEGKYC}@IWc@LU@QAQHMAs@J]@SLWFa@A_@FWEEEQq@OWQA[POEO?MKSC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.511331, 13.263702]","[52.512243, 13.261658]",2.606,4.54,True,161.5,172.0,False,True,65.0,43.4,17418167605,17418167605,3A31B0C7-D800-4CBA-B8AD-9A546C83E017-activity.fit,False,2,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",3 + 2,5020.6,1827,1978,24.4,Run,Run,,Apple Watch Series 6,16314146983,2025-10-31T14:09:02Z,2025-10-31T15:09:02Z,(GMT+01:00) Europe/Berlin,3600.0,,,,1,3,0,1,0,"{'id': 'a16314146983', 'summary_polyline': '_io_I{}|oAUlDH^FJDBnBJh@FhCj@\\CLFJNDNBh@F?RMb@O\\@HCVUVIh@BPDP@NEf@CZD^AFLL`DDhBJlAAf@BdAA`BNvCAz@BxAHnAG`ADhA?jAFdAAt@R~C?|BB^BbBFz@F|BAbAHtA@n@FbA?^LnABlAA|BBlAVtEBrAFz@@|BLfBC`A?pBEf@DfACL[AMDSF{Av@[DQNM@UJYDgA\\S@k@XYB_@Li@TWDc@P[Fg@Pe@HYRo@Pg@FQJoBj@i@EMGMMaA]YUKYGs@@[Ee@CqAOuCEuBQuACy@EMSAm@Le@E[Da@@]VKV?XBb@CD[Fm@RQIOB~@eAI@[TG@_@BMAYSWEGACEA{@@KLKBGAo@GYE}AU}BKcDSmCAi@IoA@e@Cs@SqB?KHa@HaANo@AeAPe@D{@Ac@SaC?}@CmAIeA?iAKkBAg@MyAMoCMyA?QFUZa@QeAMi@Cu@Gg@GeBG}@BaAAi@?MI[Cg@?{@FeA?g@Hw@?y@MaBBWBKFCDAj@Hh@CNCZMXCx@SZERHVXJFn@RfAT^AZDTHH@HF', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.511148, 13.264219]","[52.511431, 13.259299]",2.748,4.76,True,173.7,185.0,False,True,69.2,52.8,17399119409,17399119409,1BAAB736-8E04-48C8-A499-0B6F069FDD55-activity.fit,False,1,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,4013.4,1625,1705,14.3,Run,Run,,Apple Watch Series 6,16293326988,2025-10-29T14:52:07Z,2025-10-29T15:52:07Z,(GMT+01:00) Europe/Berlin,3600.0,,,,1,2,0,1,0,"{'id': 'a16293326988', 'summary_polyline': '}io_Icx|oADVJHRFz@Fr@@v@Pf@Tb@?`@JVAJ@JHLRNl@f@SdAM^IL?TDHA`@Oj@@NFp@?FDBDHbAF`@@AHJD@\\KH@NJRTJV`AzAj@tAR\\RNTU|@DTCp@TRLLTRt@b@x@h@v@LHNXNJh@jANNVb@^b@HR`@f@f@^`@p@d@^Vj@TX`@z@b@r@j@j@\\d@|@n@b@n@TRL@NENKNSNcAEEKECGSuBFGJ?\\\\RHTPZb@rAnAPVDJBJCVQ\\Mz@Qf@CR?NDJp@N`@T`@HVH?BL@NHh@?RNN@TNj@JHFr@T\\NN@BKd@sC[Bi@c@q@YEGc@OG?OEQ?MCg@QKOOIa@]c@m@KII?}@lBEAOWWWe@s@UKSYCAQEQ?DTBFAN]d@MHSBOAa@[GIUKU_@i@q@i@aAk@o@_@i@QSq@mAYY_@k@[IUSEMIKGAQ_@IIS_@_A{A]q@e@i@s@oAOOKWWeAKMKGw@IKEc@AOGGBMLIBUCo@e@M_@o@kAOMUe@Y[Sm@m@AIBCAGSCk@MaAA{@CSq@N[JWDYCc@@WHMFOAe@JWCUHk@Ha@@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.511419, 13.263362]","[52.512035, 13.259364]",2.47,4.34,True,166.0,182.0,False,True,65.0,55.9,17378122807,17378122807,8AE22129-0584-4635-8522-39D9225413DD-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,5230.9,2024,2024,24.9,Run,Run,,Apple Watch Series 6,16272557091,2025-10-27T15:29:00Z,2025-10-27T16:29:00Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,2,1,1,0,"{'id': 'a16272557091', 'summary_polyline': 'sio_Io}|oAEb@Bz@ChADRJLRDj@FNDh@Bl@N|@\\z@C\\@ZAHLHt@FFN?d@GlAWn@HjAYX@j@ENJD`AH`AAtAH~A@dBDl@EhBFjADrCL|BAfAHhD?tBJbD@pBRzDBrAD`AAlAHhBJlADxCCbB@THR@xBLhCAf@BjA@l@JtADxCD`ACpCDnAEj@KLyA\\cA^UDUHq@N}@^WDg@TS@YLe@HWJM@GBUBMLQ?IFSFg@Fk@\\uAXUJSJ{@XSRc@p@mB`@MKM_BIcFEeA?wAG}@?c@S}DKu@GGs@LYAc@FWAg@FSVIRA\\Bf@CDcATMAo@NG?ISE{@OGIAO]AU@YJIDOA}@KiAEeAMkAUeESoBIwAQcF@c@T}BBeAH]JYDWEiAGm@KmBCmBKoBBuAGy@AkAAMGSI}@CaAIkAMeADOXUBGSyACcAIg@KaBCeCEy@@{AFu@?mAFoAB{@I{@@g@Fu@HWJUFCF@ZHH?\\MPBNEJ@JJXR`@@NCFGP@XDXTJ@ZAJA^BZET?VHPLb@Np@AJB\\PVDPJj@Fb@?BI@}@Hi@BuAPeAHaALi@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.51106, 13.264057]","[52.511816, 13.265254]",2.584,3.8,True,170.5,182.0,False,True,69.2,52.7,17357206248,17357206248,0378D012-E06C-4F72-B1EF-1561CDD06EF7-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,1999.1,1226,1704,3.0,Run,Run,,Apple Watch Series 6,16253151112,2025-10-25T15:23:02Z,2025-10-25T17:23:02Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,"{'id': 'a16253151112', 'summary_polyline': 'wjo_Is}}oAQWMIIa@OYCQEAIWEEGY@IJ[^k@?IRa@HK@MFGAIBGXYBOHELYFWZc@?GLQDKV_@Xu@JSDAF[x@_BFEJ]\\e@b@cADQPWFUT[L]T[Xu@LMHOD}@?g@BE@MB?AO?KAE@ULg@@Yo@i@l@x@I^IbA?rABD@TR`@RRZf@\\R^HDBBf@@lB@LEx@PTCJDB?DMt@B@@P@p@ABFRAb@RhBEZ?TI^@RE`@?TDBAJDT?THb@BJDb@?DECCPACCBAEKDECI@Ul@OTOFQNQXAAEJEBAHa@n@', 'resource_state': 2}",False,False,False,True,only_me,False,,"[52.510937, 13.26426]","[52.510817, 13.263938]",1.631,2.96,True,97.0,134.0,False,True,64.8,61.6,17337499993,17337499993,B9CFDDB6-54E5-461B-B227-131ED34B0A2F-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Lunch Run,2830.7,1695,2840,5.7,Run,Run,,Apple Watch Series 6,16231166886,2025-10-23T10:51:40Z,2025-10-23T12:51:40Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,"{'id': 'a16231166886', 'summary_polyline': '}ko_Io}}oAIES]EC?KCBACABCK?IC`@?EFCc@b@OpAYv@EBU`@QL[n@UVI\\ILKn@EL?FFHWEYDCBUf@c@l@Wl@CPKJS\\M\\MJSj@Wb@Qh@S^IXCFYTKVAH_@x@A?CDm@vAMREPQN_@h@GBGZGLE@CL?CMLMDCLIDGXs@z@S^[b@Sf@G@MP?HGFCLUNINMHC?OXONAHEHQNUb@g@l@GL?FW\\_@RAES]M_@GGE?IJ?HGBCAAFCA?FCEC?@@AVAM@G@D?GF^AOJIRST]DQJCZa@N]HCVWl@iAT]VUN[XY?EVYp@mAJIHQd@k@JSn@u@bAiBVW\\m@FCDBFFJVHHFDD?^gADCDKPWL_@DG@@DUFG@@DCPe@B?EECGEk@Bl@Ak@`@La@MQOf@r@@AIR@B@MJG]_@@EJIAEBIFCTs@T]NIRERWTm@Tu@FWXi@H?VTFI@u@DQ`@_ALQLU^oATa@b@]P[H?HGRm@FIJG\\~@PNNAJID?DJDP', 'resource_state': 2}",False,False,False,True,only_me,False,,"[52.510928, 13.264562]","[52.510743, 13.264096]",1.67,3.42,True,118.8,163.0,False,True,63.7,57.7,17315358970,17315358970,F4E91B50-D37E-4F84-830B-0790BD6824E9-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,4209.9,1701,1705,24.6,Run,Run,,Apple Watch Series 6,16211505091,2025-10-21T12:40:22Z,2025-10-21T14:40:22Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,2,0,1,0,"{'id': 'a16211505091', 'summary_polyline': 'aao_Iiu|oA\\TF?PGJAD?JFH`@@\\FHHK\\E\\K\\Sx@KRDX@x@IRFv@@D@FHD`AFt@LtFB\\DpAA~AJzB?|AJhCEtAFz@Ax@BrBFxADd@DhCPlEARBx@A\\Dl@Cb@@rAB\\?b@N|ADbBBRD~ACz@B~@A`AL\\BRC\\FlAAl@RrC?|@R`IGn@]f@SLSFs@\\g@HKFk@H[Ni@CQDMBSL[FSJ[DUJc@LULq@HmA^MCI@_@Pi@b@WNcADOB_@HUR]JUAKGUCWAGDe@JU?Yc@Ea@@_AOqCB_@ESCiAIc@I{ACQEeA@YESS\\IDUKI@QHMEWME@[EWBGCi@GK]CQBUAUUo@EYKQESBo@Eu@As@Em@IkEEe@CgAG{@CwACk@?}ABWLe@?U]y@_@g@OYGg@EaDEc@AcCK{@GsAQeBAaAKyA?e@Ik@Cs@BgAIa@AWOq@KiAAw@G]@OEa@?WIwA?Y@[CUE_A', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.512192, 13.261327]","[52.515724, 13.261326]",2.475,4.82,True,174.4,192.0,False,True,69.9,52.7,17295580022,17295580022,A98C2A40-BD09-495E-A875-59F7CAE991B6-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,5020.1,1943,1952,24.6,Run,Run,,Apple Watch Series 6,16193010393,2025-10-19T14:57:00Z,2025-10-19T16:57:00Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,1,0,1,0,"{'id': 'a16193010393', 'summary_polyline': 'cio_Iu||oAQjCBXRPZBZ?z@Fh@Lh@RPBf@LJDRCFBREN?JLFb@HNL?n@MZ?^O^Gl@H^GZ?b@HRGL?HFBFLnBLlGHpA?tAHt@@\\?~CHlCEjAFz@BtAHdA?nAFjAAl@FxACf@@p@NrCDzB@fBRhD?|@Bt@D~BAp@PtC@j@An@DhA?h@JvABdBHzA?hAF~@AvBBr@E^}Af@OHo@VWFSLOBS@UFM?WNaA\\u@Le@Lc@Tm@Je@R[De@NQHQRGBMBS@w@VMBKDS@aAb@UZWNSVKF_@F_@RQBGAKUEw@Gi@EoA?q@GaCGq@EyCUmDCgAEKGIIC]TUCa@Bu@?MBGFCLYRCP?|@EDo@J[BOCa@JGCEM?OGi@WKGWEEESAORW@UOsCSiCKy@QiE?o@Ko@ImAEqBI{@b@_D?c@Ia@BUPYDS@aACu@OkBKoB?w@Ce@CmBGu@Cw@KcAIaCUkB?QT_@HS@]QeAKmAAWI_@QgA@s@EWB}@K_A?[KmALeCLi@?YDe@AUKc@?o@BSBAn@?hAGl@?^CH@d@CJEL?VFLPVLNLT?NHF?l@F\\@l@VNB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.511074, 13.26399]","[52.511403, 13.259255]",2.584,4.74,True,169.1,180.0,False,True,69.2,52.7,17276972048,17276972048,96187F72-8068-44B2-95B0-796D705C3B2F-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,5017.8,1896,1913,24.7,Run,Run,,Apple Watch Series 6,16161456749,2025-10-16T15:55:41Z,2025-10-16T17:55:41Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,4,0,1,0,"{'id': 'a16161456749', 'summary_polyline': 'mao_Iou|oAf@FR?LBN?NNBF@r@DHB@`AOT?h@WTEZBv@EL@JCN@RCXAH?FFBJJzAFhCHdA@d@JlBCb@@z@JbAE~BBR@|@D|ACnAHzACl@BLDnABT@dAD^BhDBX@dAFhA?RDj@?zCB|@JrA@hADt@AzADj@HpCHzA@vCDx@H`ADbCH`BA`@Bt@BrCCRW`@OHa@JIFCLCh@K`@EDG@U@SN_@JUHu@HYNSBQLQBkAd@SDk@HkA`@WDg@PS@k@RUBeA`@WP_@Jg@TKHa@h@oAXQOGMa@_BM_AQaCAeBMkB?kAMmCCWIk@MGU@e@Ca@@u@JIB[KE?OD[Fi@AWBWKa@c@Uu@O}@GcAA{@[eEi@uL?WHu@TsAGeAHYL_@FW@y@IgBOmAMiFGo@CqA@]MeA?q@Iu@Cq@MmAAaADMRIBIKo@@q@GqAQyA?MIc@Ao@AOEw@@qDAc@@aAN}BE{AL_@NIZAn@MZ@\\CN@p@AHBR^LJTH\\DnAKT?ZFh@R@FCKBQ?_A^}D', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.512028, 13.261992]","[52.512314, 13.264507]",2.647,4.22,True,178.8,188.0,False,True,69.2,52.7,17245050064,17245050064,A9444C7B-68DF-4CC8-BE32-1F1F195AEEEF-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Afternoon Run,3329.8,1287,1287,21.1,Run,Run,,Apple Watch Series 6,16138948263,2025-10-13T15:22:08Z,2025-10-13T17:22:08Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,"{'id': 'a16138948263', 'summary_polyline': 'gqn_Ik}{oACh@JvD?x@Bl@DV?bDBhAFfAAr@BjAVzFCr@F`A?`AAd@PvCBvCFxAAp@B~@PvC@fBNlDAxAL~ABfDAz@SXc@Xe@Je@Ru@v@u@VOB[IUDULMBUCG@w@`@aAT]L{@Ng@G]Ni@HOFG@_@LSJ_@LUBQJm@NSBo@KYDIASBg@NGEEIGa@GkAGqDQ{BOgDMs@[CYDICMBe@Aw@Jc@GMOo@wAKc@IoAGsAQwAOsBQaBEqBGo@KkEBk@?mDOiAWeCGcCCe@MkAC_BS}BE_A?u@I}BOsB]yAC}@?QEgAMeA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.508809, 13.259032]","[52.515586, 13.260233]",2.587,4.54,True,179.3,195.0,False,True,69.9,52.7,17222352666,17222352666,2B3B08E1-21BA-416D-A521-09852A817A24-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Evening Run,2141.2,758,772,5.8,Run,Run,,Apple Watch Series 6,16138948232,2025-10-06T16:05:25Z,2025-10-06T18:05:25Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,"{'id': 'a16138948232', 'summary_polyline': 'qho_Ig`}oAOhAMdCGf@?XFLFBlALx@Bz@Pz@Vv@HL?HDLPF`@DHHDNCdAWLGt@Q^DHDLBNCLGHAr@B^ED@Hj@L~EFbA?j@P~AGvAHvA@zBDj@?pBCd@BF?i@G_A@k@WyEBg@GgBCuDGgAG}CGe@GEo@DQ?[JO?e@GaATi@@]FM?UBECCIIe@IWKIMBUNE?QCOBe@[g@K]EQG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.510874, 13.264406]","[52.511736, 13.263041]",2.825,5.013,True,169.1,181.0,False,True,65.1,61.6,17222352689,17222352689,D25DA2BF-DDC4-444A-9893-46E126A48E04-activity.fit,False,0,0,False,,,,,,
